year,state,state_po,county_name,county_fips,candidate,party,candidatevotes
2000,ALABAMA,AL,Pike,1109,GEORGE W. BUSH,REPUBLICAN,6058
2000,ALABAMA,AL,Randolph,1111,GEORGE W. BUSH,REPUBLICAN,4666
2000,ALABAMA,AL,Russell,1113,AL GORE,DEMOCRAT,8396
2000,ALABAMA,AL,St. Clair,1115,GEORGE W. BUSH,REPUBLICAN,17117
2000,ALABAMA,AL,Shelby,1117,GEORGE W. BUSH,REPUBLICAN,47651
2000,ALABAMA,AL,Sumter,1119,AL GORE,DEMOCRAT,4415
2000,ALABAMA,AL,Talladega,1121,GEORGE W. BUSH,REPUBLICAN,13807
2000,ALABAMA,AL,Tallapoosa,1123,GEORGE W. BUSH,REPUBLICAN,9805
2000,ALABAMA,AL,Tuscaloosa,1125,GEORGE W. BUSH,REPUBLICAN,34003
2000,ALABAMA,AL,Walker,1127,GEORGE W. BUSH,REPUBLICAN,13486
2000,ALABAMA,AL,Washington,1129,GEORGE W. BUSH,REPUBLICAN,4117
2000,ALABAMA,AL,Wilcox,1131,AL GORE,DEMOCRAT,3444
2000,ALABAMA,AL,Winston,1133,GEORGE W. BUSH,REPUBLICAN,6413
2000,ARIZONA,AZ,Apache,4001,AL GORE,DEMOCRAT,13025
2000,ARIZONA,AZ,Cochise,4003,GEORGE W. BUSH,REPUBLICAN,18180
2000,ARIZONA,AZ,Coconino,4005,AL GORE,DEMOCRAT,20280
2000,ARIZONA,AZ,Gila,4007,GEORGE W. BUSH,REPUBLICAN,9158
2000,ARIZONA,AZ,Graham,4009,GEORGE W. BUSH,REPUBLICAN,6007
2000,ARIZONA,AZ,Greenlee,4011,GEORGE W. BUSH,REPUBLICAN,1619
2000,ARIZONA,AZ,La Paz,4012,GEORGE W. BUSH,REPUBLICAN,2543
2000,ARIZONA,AZ,Maricopa,4013,GEORGE W. BUSH,REPUBLICAN,479967
2000,ARIZONA,AZ,Mohave,4015,GEORGE W. BUSH,REPUBLICAN,24386
2000,ARIZONA,AZ,Navajo,4017,GEORGE W. BUSH,REPUBLICAN,12386
2000,ARIZONA,AZ,Pima,4019,AL GORE,DEMOCRAT,147688
2000,ARIZONA,AZ,Pinal,4021,GEORGE W. BUSH,REPUBLICAN,20122
2000,ARIZONA,AZ,Santa Cruz,4023,AL GORE,DEMOCRAT,5233
2000,ARIZONA,AZ,Yavapai,4025,GEORGE W. BUSH,REPUBLICAN,40144
2000,ARIZONA,AZ,Yuma,4027,GEORGE W. BUSH,REPUBLICAN,15708
2000,ARKANSAS,AR,Arkansas,5001,GEORGE W. BUSH,REPUBLICAN,3353
2000,ARKANSAS,AR,Ashley,5003,AL GORE,DEMOCRAT,4253
2000,ARKANSAS,AR,Baxter,5005,GEORGE W. BUSH,REPUBLICAN,9538
2000,ARKANSAS,AR,Benton,5007,GEORGE W. BUSH,REPUBLICAN,34838
2000,ARKANSAS,AR,Boone,5009,GEORGE W. BUSH,REPUBLICAN,8569
2000,ARKANSAS,AR,Bradley,5011,AL GORE,DEMOCRAT,2122
2000,ARKANSAS,AR,Calhoun,5013,GEORGE W. BUSH,REPUBLICAN,1128
2000,ARKANSAS,AR,Carroll,5015,GEORGE W. BUSH,REPUBLICAN,5556
2000,ARKANSAS,AR,Chicot,5017,AL GORE,DEMOCRAT,2820
2000,ARKANSAS,AR,Clark,5019,AL GORE,DEMOCRAT,4661
2000,ARKANSAS,AR,Clay,5021,AL GORE,DEMOCRAT,3527
2000,ARKANSAS,AR,Cleburne,5023,GEORGE W. BUSH,REPUBLICAN,5730
2000,ARKANSAS,AR,Cleveland,5025,GEORGE W. BUSH,REPUBLICAN,1678
2000,ARKANSAS,AR,Columbia,5027,GEORGE W. BUSH,REPUBLICAN,5018
2000,ARKANSAS,AR,Conway,5029,GEORGE W. BUSH,REPUBLICAN,3545
2000,ARKANSAS,AR,Craighead,5031,AL GORE,DEMOCRAT,12376
2000,ARKANSAS,AR,Crawford,5033,GEORGE W. BUSH,REPUBLICAN,10804
2000,ARKANSAS,AR,Crittenden,5035,AL GORE,DEMOCRAT,7224
2000,ARKANSAS,AR,Cross,5037,AL GORE,DEMOCRAT,3096
2000,ARKANSAS,AR,Dallas,5039,AL GORE,DEMOCRAT,1710
2000,ARKANSAS,AR,Desha,5041,AL GORE,DEMOCRAT,2776
2000,ARKANSAS,AR,Drew,5043,AL GORE,DEMOCRAT,3060
2000,ARKANSAS,AR,Faulkner,5045,GEORGE W. BUSH,REPUBLICAN,16055
2000,ARKANSAS,AR,Franklin,5047,GEORGE W. BUSH,REPUBLICAN,3277
2000,ARKANSAS,AR,Fulton,5049,GEORGE W. BUSH,REPUBLICAN,2036
2000,ARKANSAS,AR,Garland,5051,GEORGE W. BUSH,REPUBLICAN,19098
2000,ARKANSAS,AR,Grant,5053,GEORGE W. BUSH,REPUBLICAN,3285
2000,ARKANSAS,AR,Greene,5055,AL GORE,DEMOCRAT,6319
2000,ARKANSAS,AR,Hempstead,5057,AL GORE,DEMOCRAT,3937
2000,ARKANSAS,AR,Hot Spring,5059,AL GORE,DEMOCRAT,5527
2000,ARKANSAS,AR,Howard,5061,GEORGE W. BUSH,REPUBLICAN,2326
2000,ARKANSAS,AR,Independence,5063,GEORGE W. BUSH,REPUBLICAN,6145
2000,ARKANSAS,AR,Izard,5065,AL GORE,DEMOCRAT,2587
2000,ARKANSAS,AR,Jackson,5067,AL GORE,DEMOCRAT,3651
2000,ARKANSAS,AR,Jefferson,5069,AL GORE,DEMOCRAT,17716
2000,ARKANSAS,AR,Johnson,5071,GEORGE W. BUSH,REPUBLICAN,3657
2000,ARKANSAS,AR,Lafayette,5073,AL GORE,DEMOCRAT,1806
2000,ARKANSAS,AR,Lawrence,5075,AL GORE,DEMOCRAT,3255
2000,ARKANSAS,AR,Lee,5077,AL GORE,DEMOCRAT,2727
2000,ARKANSAS,AR,Lincoln,5079,AL GORE,DEMOCRAT,1957
2000,ARKANSAS,AR,Little River,5081,AL GORE,DEMOCRAT,2883
2000,ARKANSAS,AR,Logan,5083,GEORGE W. BUSH,REPUBLICAN,4487
2000,ARKANSAS,AR,Lonoke,5085,GEORGE W. BUSH,REPUBLICAN,10606
2000,ARKANSAS,AR,Madison,5087,GEORGE W. BUSH,REPUBLICAN,3387
2000,ARKANSAS,AR,Marion,5089,GEORGE W. BUSH,REPUBLICAN,3402
2000,ARKANSAS,AR,Miller,5091,GEORGE W. BUSH,REPUBLICAN,7276
2000,ARKANSAS,AR,Mississippi,5093,AL GORE,DEMOCRAT,7107
2000,ARKANSAS,AR,Monroe,5095,AL GORE,DEMOCRAT,1910
2000,ARKANSAS,AR,Montgomery,5097,GEORGE W. BUSH,REPUBLICAN,2128
2000,ARKANSAS,AR,Nevada,5099,AL GORE,DEMOCRAT,1867
2000,ARKANSAS,AR,Newton,5101,GEORGE W. BUSH,REPUBLICAN,2529
2000,ARKANSAS,AR,Ouachita,5103,AL GORE,DEMOCRAT,5464
2000,ARKANSAS,AR,Perry,5105,GEORGE W. BUSH,REPUBLICAN,2114
2000,ARKANSAS,AR,Phillips,5107,AL GORE,DEMOCRAT,6018
2000,ARKANSAS,AR,Pike,5109,GEORGE W. BUSH,REPUBLICAN,2275
2000,ARKANSAS,AR,Poinsett,5111,AL GORE,DEMOCRAT,4102
2000,ARKANSAS,AR,Polk,5113,GEORGE W. BUSH,REPUBLICAN,4600
2000,ARKANSAS,AR,Pope,5115,GEORGE W. BUSH,REPUBLICAN,11244
2000,ARKANSAS,AR,Prairie,5117,GEORGE W. BUSH,REPUBLICAN,1862
2000,ARKANSAS,AR,Pulaski,5119,AL GORE,DEMOCRAT,68320
2000,ARKANSAS,AR,Randolph,5121,AL GORE,DEMOCRAT,3019
2000,ARKANSAS,AR,St. Francis,5123,AL GORE,DEMOCRAT,4986
2000,ARKANSAS,AR,Saline,5125,GEORGE W. BUSH,REPUBLICAN,18617
2000,ARKANSAS,AR,Scott,5127,GEORGE W. BUSH,REPUBLICAN,2399
2000,ARKANSAS,AR,Searcy,5129,GEORGE W. BUSH,REPUBLICAN,2610
2000,ARKANSAS,AR,Sebastian,5131,GEORGE W. BUSH,REPUBLICAN,23483
2000,ARKANSAS,AR,Sevier,5133,GEORGE W. BUSH,REPUBLICAN,2111
2000,ARKANSAS,AR,Sharp,5135,GEORGE W. BUSH,REPUBLICAN,3698
2000,ARKANSAS,AR,Stone,5137,GEORGE W. BUSH,REPUBLICAN,2623
2000,ARKANSAS,AR,Union,5139,GEORGE W. BUSH,REPUBLICAN,8647
2000,ARKANSAS,AR,Van Buren,5141,GEORGE W. BUSH,REPUBLICAN,3485
2000,ARKANSAS,AR,Washington,5143,GEORGE W. BUSH,REPUBLICAN,28231
2000,ARKANSAS,AR,White,5145,GEORGE W. BUSH,REPUBLICAN,13170
2000,ARKANSAS,AR,Woodruff,5147,AL GORE,DEMOCRAT,1699
2000,ARKANSAS,AR,Yell,5149,GEORGE W. BUSH,REPUBLICAN,3223
2000,CALIFORNIA,CA,Alameda,6001,AL GORE,DEMOCRAT,342889
2000,CALIFORNIA,CA,Alpine,6003,GEORGE W. BUSH,REPUBLICAN,281
2000,CALIFORNIA,CA,Amador,6005,GEORGE W. BUSH,REPUBLICAN,8766
2000,CALIFORNIA,CA,Butte,6007,GEORGE W. BUSH,REPUBLICAN,45584
2000,CALIFORNIA,CA,Calaveras,6009,GEORGE W. BUSH,REPUBLICAN,10599
2000,CALIFORNIA,CA,Colusa,6011,GEORGE W. BUSH,REPUBLICAN,3629
2000,CALIFORNIA,CA,Contra Costa,6013,AL GORE,DEMOCRAT,224338
2000,CALIFORNIA,CA,Del Norte,6015,GEORGE W. BUSH,REPUBLICAN,4526
2000,CALIFORNIA,CA,El Dorado,6017,GEORGE W. BUSH,REPUBLICAN,42045
2000,CALIFORNIA,CA,Fresno,6019,GEORGE W. BUSH,REPUBLICAN,117342
2000,CALIFORNIA,CA,Glenn,6021,GEORGE W. BUSH,REPUBLICAN,5795
2000,CALIFORNIA,CA,Humboldt,6023,AL GORE,DEMOCRAT,24851
2000,CALIFORNIA,CA,Imperial,6025,AL GORE,DEMOCRAT,15489
2000,CALIFORNIA,CA,Inyo,6027,GEORGE W. BUSH,REPUBLICAN,4713
2000,CALIFORNIA,CA,Kern,6029,GEORGE W. BUSH,REPUBLICAN,110663
2000,CALIFORNIA,CA,Kings,6031,GEORGE W. BUSH,REPUBLICAN,16377
2000,CALIFORNIA,CA,Lake,6033,AL GORE,DEMOCRAT,10717
2000,CALIFORNIA,CA,Lassen,6035,GEORGE W. BUSH,REPUBLICAN,7080
2000,CALIFORNIA,CA,Los Angeles,6037,AL GORE,DEMOCRAT,1710505
2000,CALIFORNIA,CA,Madera,6039,GEORGE W. BUSH,REPUBLICAN,20283
2000,CALIFORNIA,CA,Marin,6041,AL GORE,DEMOCRAT,79135
2000,CALIFORNIA,CA,Mariposa,6043,GEORGE W. BUSH,REPUBLICAN,4727
2000,CALIFORNIA,CA,Mendocino,6045,AL GORE,DEMOCRAT,16634
2000,CALIFORNIA,CA,Merced,6047,GEORGE W. BUSH,REPUBLICAN,26102
2000,CALIFORNIA,CA,Modoc,6049,GEORGE W. BUSH,REPUBLICAN,2969
2000,CALIFORNIA,CA,Mono,6051,GEORGE W. BUSH,REPUBLICAN,2296
2000,CALIFORNIA,CA,Monterey,6053,AL GORE,DEMOCRAT,67618
2000,CALIFORNIA,CA,Napa,6055,AL GORE,DEMOCRAT,28097
2000,CALIFORNIA,CA,Nevada,6057,GEORGE W. BUSH,REPUBLICAN,25998
2000,CALIFORNIA,CA,Orange,6059,GEORGE W. BUSH,REPUBLICAN,541299
2000,CALIFORNIA,CA,Placer,6061,GEORGE W. BUSH,REPUBLICAN,69835
2000,CALIFORNIA,CA,Plumas,6063,GEORGE W. BUSH,REPUBLICAN,6343
2000,CALIFORNIA,CA,Riverside,6065,GEORGE W. BUSH,REPUBLICAN,231955
2000,CALIFORNIA,CA,Sacramento,6067,AL GORE,DEMOCRAT,212792
2000,CALIFORNIA,CA,San Benito,6069,AL GORE,DEMOCRAT,9131
2000,CALIFORNIA,CA,San Bernardino,6071,GEORGE W. BUSH,REPUBLICAN,221757
2000,CALIFORNIA,CA,San Diego,6073,GEORGE W. BUSH,REPUBLICAN,475736
2000,CALIFORNIA,CA,San Francisco,6075,AL GORE,DEMOCRAT,241578
2000,CALIFORNIA,CA,San Joaquin,6077,GEORGE W. BUSH,REPUBLICAN,81773
2000,CALIFORNIA,CA,San Luis Obispo,6079,GEORGE W. BUSH,REPUBLICAN,56859
2000,CALIFORNIA,CA,San Mateo,6081,AL GORE,DEMOCRAT,166757
2000,CALIFORNIA,CA,Santa Barbara,6083,AL GORE,DEMOCRAT,73411
2000,CALIFORNIA,CA,Santa Clara,6085,AL GORE,DEMOCRAT,332490
2000,CALIFORNIA,CA,Santa Cruz,6087,AL GORE,DEMOCRAT,66618
2000,CALIFORNIA,CA,Shasta,6089,GEORGE W. BUSH,REPUBLICAN,43278
2000,CALIFORNIA,CA,Sierra,6091,GEORGE W. BUSH,REPUBLICAN,1172
2000,CALIFORNIA,CA,Siskiyou,6093,GEORGE W. BUSH,REPUBLICAN,12198
2000,CALIFORNIA,CA,Solano,6095,AL GORE,DEMOCRAT,75116
2000,CALIFORNIA,CA,Sonoma,6097,AL GORE,DEMOCRAT,117295
2000,CALIFORNIA,CA,Stanislaus,6099,GEORGE W. BUSH,REPUBLICAN,67188
2000,CALIFORNIA,CA,Sutter,6101,GEORGE W. BUSH,REPUBLICAN,17350
2000,CALIFORNIA,CA,Tehama,6103,GEORGE W. BUSH,REPUBLICAN,13270
2000,CALIFORNIA,CA,Trinity,6105,GEORGE W. BUSH,REPUBLICAN,3340
2000,CALIFORNIA,CA,Tulare,6107,GEORGE W. BUSH,REPUBLICAN,54070
2000,CALIFORNIA,CA,Tuolumne,6109,GEORGE W. BUSH,REPUBLICAN,13172
2000,CALIFORNIA,CA,Ventura,6111,GEORGE W. BUSH,REPUBLICAN,136173
2000,CALIFORNIA,CA,Yolo,6113,AL GORE,DEMOCRAT,33747
2000,CALIFORNIA,CA,Yuba,6115,GEORGE W. BUSH,REPUBLICAN,9838
2000,COLORADO,CO,Adams,8001,AL GORE,DEMOCRAT,54132
2000,COLORADO,CO,Alamosa,8003,GEORGE W. BUSH,REPUBLICAN,2857
2000,COLORADO,CO,Arapahoe,8005,GEORGE W. BUSH,REPUBLICAN,97768
2000,COLORADO,CO,Archuleta,8007,GEORGE W. BUSH,REPUBLICAN,2988
2000,COLORADO,CO,Baca,8009,GEORGE W. BUSH,REPUBLICAN,1663
2000,COLORADO,CO,Bent,8011,GEORGE W. BUSH,REPUBLICAN,1096
2000,COLORADO,CO,Boulder,8013,AL GORE,DEMOCRAT,69983
2000,COLORADO,CO,Chaffee,8015,GEORGE W. BUSH,REPUBLICAN,4300
2000,COLORADO,CO,Cheyenne,8017,GEORGE W. BUSH,REPUBLICAN,957
2000,COLORADO,CO,Clear Creek,8019,GEORGE W. BUSH,REPUBLICAN,2247
2000,COLORADO,CO,Conejos,8021,GEORGE W. BUSH,REPUBLICAN,1772
2000,COLORADO,CO,Costilla,8023,AL GORE,DEMOCRAT,1054
2000,COLORADO,CO,Crowley,8025,GEORGE W. BUSH,REPUBLICAN,855
2000,COLORADO,CO,Custer,8027,GEORGE W. BUSH,REPUBLICAN,1451
2000,COLORADO,CO,Delta,8029,GEORGE W. BUSH,REPUBLICAN,8372
2000,COLORADO,CO,Denver,8031,AL GORE,DEMOCRAT,122693
2000,COLORADO,CO,Dolores,8033,GEORGE W. BUSH,REPUBLICAN,741
2000,COLORADO,CO,Douglas,8035,GEORGE W. BUSH,REPUBLICAN,56007
2000,COLORADO,CO,Eagle,8037,GEORGE W. BUSH,REPUBLICAN,7165
2000,COLORADO,CO,Elbert,8039,GEORGE W. BUSH,REPUBLICAN,6151
2000,COLORADO,CO,El Paso,8041,GEORGE W. BUSH,REPUBLICAN,128294
2000,COLORADO,CO,Fremont,8043,GEORGE W. BUSH,REPUBLICAN,9914
2000,COLORADO,CO,Garfield,8045,GEORGE W. BUSH,REPUBLICAN,9103
2000,COLORADO,CO,Gilpin,8047,AL GORE,DEMOCRAT,1099
2000,COLORADO,CO,Grand,8049,GEORGE W. BUSH,REPUBLICAN,3570
2000,COLORADO,CO,Gunnison,8051,GEORGE W. BUSH,REPUBLICAN,3128
2000,COLORADO,CO,Hinsdale,8053,GEORGE W. BUSH,REPUBLICAN,316
2000,COLORADO,CO,Huerfano,8055,AL GORE,DEMOCRAT,1495
2000,COLORADO,CO,Jackson,8057,GEORGE W. BUSH,REPUBLICAN,682
2000,COLORADO,CO,Jefferson,8059,GEORGE W. BUSH,REPUBLICAN,120138
2000,COLORADO,CO,Kiowa,8061,GEORGE W. BUSH,REPUBLICAN,728
2000,COLORADO,CO,Kit Carson,8063,GEORGE W. BUSH,REPUBLICAN,2542
2000,COLORADO,CO,Lake,8065,AL GORE,DEMOCRAT,1296
2000,COLORADO,CO,La Plata,8067,GEORGE W. BUSH,REPUBLICAN,9993
2000,COLORADO,CO,Larimer,8069,GEORGE W. BUSH,REPUBLICAN,62429
2000,COLORADO,CO,Las Animas,8071,AL GORE,DEMOCRAT,3243
2000,COLORADO,CO,Lincoln,8073,GEORGE W. BUSH,REPUBLICAN,1630
2000,COLORADO,CO,Logan,8075,GEORGE W. BUSH,REPUBLICAN,5531
2000,COLORADO,CO,Mesa,8077,GEORGE W. BUSH,REPUBLICAN,32396
2000,COLORADO,CO,Mineral,8079,GEORGE W. BUSH,REPUBLICAN,294
2000,COLORADO,CO,Moffat,8081,GEORGE W. BUSH,REPUBLICAN,3840
2000,COLORADO,CO,Montezuma,8083,GEORGE W. BUSH,REPUBLICAN,6158
2000,COLORADO,CO,Montrose,8085,GEORGE W. BUSH,REPUBLICAN,9266
2000,COLORADO,CO,Morgan,8087,GEORGE W. BUSH,REPUBLICAN,5722
2000,COLORADO,CO,Otero,8089,GEORGE W. BUSH,REPUBLICAN,4082
2000,COLORADO,CO,Ouray,8091,GEORGE W. BUSH,REPUBLICAN,1279
2000,COLORADO,CO,Park,8093,GEORGE W. BUSH,REPUBLICAN,3677
2000,COLORADO,CO,Phillips,8095,GEORGE W. BUSH,REPUBLICAN,1573
2000,COLORADO,CO,Pitkin,8097,AL GORE,DEMOCRAT,4137
2000,COLORADO,CO,Prowers,8099,GEORGE W. BUSH,REPUBLICAN,3026
2000,COLORADO,CO,Pueblo,8101,AL GORE,DEMOCRAT,28888
2000,COLORADO,CO,Rio Blanco,8103,GEORGE W. BUSH,REPUBLICAN,2185
2000,COLORADO,CO,Rio Grande,8105,GEORGE W. BUSH,REPUBLICAN,3111
2000,COLORADO,CO,Routt,8107,GEORGE W. BUSH,REPUBLICAN,4472
2000,COLORADO,CO,Saguache,8109,AL GORE,DEMOCRAT,1145
2000,COLORADO,CO,San Juan,8111,GEORGE W. BUSH,REPUBLICAN,210
2000,COLORADO,CO,San Miguel,8113,AL GORE,DEMOCRAT,1598
2000,COLORADO,CO,Sedgwick,8115,GEORGE W. BUSH,REPUBLICAN,877
2000,COLORADO,CO,Summit,8117,AL GORE,DEMOCRAT,5304
2000,COLORADO,CO,Teller,8119,GEORGE W. BUSH,REPUBLICAN,6477
2000,COLORADO,CO,Washington,8121,GEORGE W. BUSH,REPUBLICAN,1878
2000,COLORADO,CO,Weld,8123,GEORGE W. BUSH,REPUBLICAN,37409
2000,COLORADO,CO,Yuma,8125,GEORGE W. BUSH,REPUBLICAN,3156
2000,CONNECTICUT,CT,Fairfield,9001,AL GORE,DEMOCRAT,193769
2000,CONNECTICUT,CT,Hartford,9003,AL GORE,DEMOCRAT,221167
2000,CONNECTICUT,CT,Litchfield,9005,AL GORE,DEMOCRAT,41806
2000,CONNECTICUT,CT,Middlesex,9007,AL GORE,DEMOCRAT,43319
2000,CONNECTICUT,CT,New Haven,9009,AL GORE,DEMOCRAT,197928
2000,CONNECTICUT,CT,New London,9011,AL GORE,DEMOCRAT,60449
2000,CONNECTICUT,CT,Tolland,9013,AL GORE,DEMOCRAT,33554
2000,CONNECTICUT,CT,Windham,9015,AL GORE,DEMOCRAT,24023
2000,DELAWARE,DE,Kent,10001,GEORGE W. BUSH,REPUBLICAN,24081
2000,DELAWARE,DE,New Castle,10003,AL GORE,DEMOCRAT,127539
2000,DELAWARE,DE,Sussex,10005,GEORGE W. BUSH,REPUBLICAN,34620
2000,DISTRICT OF COLUMBIA,DC,District Of Columbia,11001,AL GORE,DEMOCRAT,171923
2000,FLORIDA,FL,Alachua,12001,AL GORE,DEMOCRAT,47365
2000,FLORIDA,FL,Baker,12003,GEORGE W. BUSH,REPUBLICAN,5610
2000,FLORIDA,FL,Bay,12005,GEORGE W. BUSH,REPUBLICAN,38637
2000,FLORIDA,FL,Bradford,12007,GEORGE W. BUSH,REPUBLICAN,5414
2000,FLORIDA,FL,Brevard,12009,GEORGE W. BUSH,REPUBLICAN,115185
2000,FLORIDA,FL,Broward,12011,AL GORE,DEMOCRAT,387703
2000,FLORIDA,FL,Calhoun,12013,GEORGE W. BUSH,REPUBLICAN,2873
2000,FLORIDA,FL,Charlotte,12015,GEORGE W. BUSH,REPUBLICAN,35426
2000,FLORIDA,FL,Citrus,12017,GEORGE W. BUSH,REPUBLICAN,29767
2000,FLORIDA,FL,Clay,12019,GEORGE W. BUSH,REPUBLICAN,41736
2000,FLORIDA,FL,Collier,12021,GEORGE W. BUSH,REPUBLICAN,60450
2000,FLORIDA,FL,Columbia,12023,GEORGE W. BUSH,REPUBLICAN,10964
2000,FLORIDA,FL,Desoto,12027,GEORGE W. BUSH,REPUBLICAN,4256
2000,FLORIDA,FL,Dixie,12029,GEORGE W. BUSH,REPUBLICAN,2697
2000,FLORIDA,FL,Duval,12031,GEORGE W. BUSH,REPUBLICAN,152098
2000,FLORIDA,FL,Escambia,12033,GEORGE W. BUSH,REPUBLICAN,73017
2000,FLORIDA,FL,Flagler,12035,AL GORE,DEMOCRAT,13897
2000,FLORIDA,FL,Franklin,12037,GEORGE W. BUSH,REPUBLICAN,2454
2000,FLORIDA,FL,Gadsden,12039,AL GORE,DEMOCRAT,9735
2000,FLORIDA,FL,Gilchrist,12041,GEORGE W. BUSH,REPUBLICAN,3300
2000,FLORIDA,FL,Glades,12043,GEORGE W. BUSH,REPUBLICAN,1841
2000,FLORIDA,FL,Gulf,12045,GEORGE W. BUSH,REPUBLICAN,3550
2000,FLORIDA,FL,Hamilton,12047,GEORGE W. BUSH,REPUBLICAN,2146
2000,FLORIDA,FL,Hardee,12049,GEORGE W. BUSH,REPUBLICAN,3765
2000,FLORIDA,FL,Hendry,12051,GEORGE W. BUSH,REPUBLICAN,4747
2000,FLORIDA,FL,Hernando,12053,AL GORE,DEMOCRAT,32644
2000,FLORIDA,FL,Highlands,12055,GEORGE W. BUSH,REPUBLICAN,20206
2000,FLORIDA,FL,Hillsborough,12057,GEORGE W. BUSH,REPUBLICAN,180760
2000,FLORIDA,FL,Holmes,12059,GEORGE W. BUSH,REPUBLICAN,5011
2000,FLORIDA,FL,Indian River,12061,GEORGE W. BUSH,REPUBLICAN,28635
2000,FLORIDA,FL,Jackson,12063,GEORGE W. BUSH,REPUBLICAN,9138
2000,FLORIDA,FL,Jefferson,12065,AL GORE,DEMOCRAT,3041
2000,FLORIDA,FL,Lafayette,12067,GEORGE W. BUSH,REPUBLICAN,1670
2000,FLORIDA,FL,Lake,12069,GEORGE W. BUSH,REPUBLICAN,50010
2000,FLORIDA,FL,Lee,12071,GEORGE W. BUSH,REPUBLICAN,106141
2000,FLORIDA,FL,Leon,12073,AL GORE,DEMOCRAT,61427
2000,FLORIDA,FL,Levy,12075,GEORGE W. BUSH,REPUBLICAN,6858
2000,FLORIDA,FL,Liberty,12077,GEORGE W. BUSH,REPUBLICAN,1317
2000,FLORIDA,FL,Madison,12079,GEORGE W. BUSH,REPUBLICAN,3038
2000,FLORIDA,FL,Manatee,12081,GEORGE W. BUSH,REPUBLICAN,57952
2000,FLORIDA,FL,Marion,12083,GEORGE W. BUSH,REPUBLICAN,55141
2000,FLORIDA,FL,Martin,12085,GEORGE W. BUSH,REPUBLICAN,33970
2000,FLORIDA,FL,Miami-Dade,12086,AL GORE,DEMOCRAT,328808
2000,FLORIDA,FL,Monroe,12087,AL GORE,DEMOCRAT,16483
2000,FLORIDA,FL,Nassau,12089,GEORGE W. BUSH,REPUBLICAN,16404
2000,FLORIDA,FL,Okaloosa,12091,GEORGE W. BUSH,REPUBLICAN,52093
2000,FLORIDA,FL,Okeechobee,12093,GEORGE W. BUSH,REPUBLICAN,5057
2000,FLORIDA,FL,Orange,12095,AL GORE,DEMOCRAT,140220
2000,FLORIDA,FL,Osceola,12097,AL GORE,DEMOCRAT,28181
2000,FLORIDA,FL,Palm Beach,12099,AL GORE,DEMOCRAT,269732
2000,FLORIDA,FL,Pasco,12101,AL GORE,DEMOCRAT,69564
2000,FLORIDA,FL,Pinellas,12103,AL GORE,DEMOCRAT,200630
2000,FLORIDA,FL,Polk,12105,GEORGE W. BUSH,REPUBLICAN,90295
2000,FLORIDA,FL,Putnam,12107,GEORGE W. BUSH,REPUBLICAN,13447
2000,FLORIDA,FL,St. Johns,12109,GEORGE W. BUSH,REPUBLICAN,39546
2000,FLORIDA,FL,St. Lucie,12111,AL GORE,DEMOCRAT,41559
2000,FLORIDA,FL,Santa Rosa,12113,GEORGE W. BUSH,REPUBLICAN,36274
2000,FLORIDA,FL,Sarasota,12115,GEORGE W. BUSH,REPUBLICAN,83100
2000,FLORIDA,FL,Seminole,12117,GEORGE W. BUSH,REPUBLICAN,75677
2000,FLORIDA,FL,Sumter,12119,GEORGE W. BUSH,REPUBLICAN,12127
2000,FLORIDA,FL,Suwannee,12121,GEORGE W. BUSH,REPUBLICAN,8006
2000,FLORIDA,FL,Taylor,12123,GEORGE W. BUSH,REPUBLICAN,4056
2000,FLORIDA,FL,Union,12125,GEORGE W. BUSH,REPUBLICAN,2332
2000,FLORIDA,FL,Volusia,12127,AL GORE,DEMOCRAT,97304
2000,FLORIDA,FL,Wakulla,12129,GEORGE W. BUSH,REPUBLICAN,4512
2000,FLORIDA,FL,Walton,12131,GEORGE W. BUSH,REPUBLICAN,12182
2000,FLORIDA,FL,Washington,12133,GEORGE W. BUSH,REPUBLICAN,4994
2000,GEORGIA,GA,Appling,13001,GEORGE W. BUSH,REPUBLICAN,3940
2000,GEORGIA,GA,Atkinson,13003,GEORGE W. BUSH,REPUBLICAN,1228
2000,GEORGIA,GA,Bacon,13005,GEORGE W. BUSH,REPUBLICAN,2010
2000,GEORGIA,GA,Baker,13007,AL GORE,DEMOCRAT,893
2000,GEORGIA,GA,Baldwin,13009,GEORGE W. BUSH,REPUBLICAN,6041
2000,GEORGIA,GA,Banks,13011,GEORGE W. BUSH,REPUBLICAN,3202
2000,GEORGIA,GA,Barrow,13013,GEORGE W. BUSH,REPUBLICAN,7925
2000,GEORGIA,GA,Bartow,13015,GEORGE W. BUSH,REPUBLICAN,14720
2000,GEORGIA,GA,Ben Hill,13017,GEORGE W. BUSH,REPUBLICAN,2381
2000,GEORGIA,GA,Berrien,13019,GEORGE W. BUSH,REPUBLICAN,2718
2000,GEORGIA,GA,Bibb,13021,AL GORE,DEMOCRAT,24996
2000,GEORGIA,GA,Bleckley,13023,GEORGE W. BUSH,REPUBLICAN,2436
2000,GEORGIA,GA,Brantley,13025,GEORGE W. BUSH,REPUBLICAN,3118
2000,GEORGIA,GA,Brooks,13027,GEORGE W. BUSH,REPUBLICAN,2406
2000,GEORGIA,GA,Bryan,13029,GEORGE W. BUSH,REPUBLICAN,4835
2000,GEORGIA,GA,Bulloch,13031,GEORGE W. BUSH,REPUBLICAN,8990
